Images,Age,Group
imdb/Mask-12/nm3652842_rm3293694976_1999-4-9_2011.jpg,12,0
imdb/Mask-7/flip_1_nm2215143_rm1085917184_1999-11-10_2007.jpg,7,0
imdb/Mask-9/flip_1_nm2679917_rm2913638144_1992-9-16_2002.jpg,9,0
wiki/Mask-14/rot_15_2873829_1970-12-07_1985.jpg,14,0
imdb/Mask-11/nm1997480_rm267036928_1998-1-12_2009.jpg,11,0
imdb/Mask-13/nm0659363_rm650287872_1989-8-21_2003.jpg,13,0
imdb/Mask-6/rot_-30_nm0993413_rm524130816_1996-4-17_2002.jpg,6,0
imdb/Mask-15/nm0302356_rm556374784_1985-2-9_2000.jpg,15,0
wiki/Mask-14/Scale_0.3_2831749_1952-09-16_1967.jpg,14,0
imdb/Mask-14/nm3586035_rm24822528_1997-4-15_2011.jpg,14,0
imdb/Mask-8/rot_-30_nm1086604_rm1610324736_1991-4-4_1999.jpg,8,0
imdb/Mask-8/rot_-30_nm2512732_rm593533440_1998-12-6_2007.jpg,8,0
imdb/Mask-8/SP_0.5_0.009_nm4652001_rm2636820992_2002-7-23_2011.jpg,8,0
imdb/Mask-10/rot_30_nm0000207_rm3207182848_1980-2-12_1990.jpg,10,0
imdb/Mask-12/nm0101799_rm1710528512_1993-3-4_2005.jpg,12,0
wiki/Mask-14/SP_0.5_0.009_4762792_1949-11-07_1964.jpg,14,0
imdb/Mask-10/rot_30_nm1371564_rm2639174144_1994-9-14_2005.jpg,10,0
imdb/Mask-12/nm1113550_rm1100322560_1996-4-14_2008.jpg,12,0
imdb/Mask-10/nm1933128_rm3841833984_1999-10-15_2010.jpg,10,0
imdb/Mask-6/light_1.5_nm2008890_rm1133484032_1999-4-7_2005.jpg,6,0
wiki/Mask-14/1420879_1993-10-27_2008.jpg,14,0
imdb/Mask-10/rot_30_nm2167128_rm346393600_1999-6-2_2009.jpg,10,0
imdb/Mask-5/Scale_0.3_nm0046723_rm423398912_1988-12-5_1994.jpg,5,0
wiki/Mask-15/flip_1_25797558_1997-10-24_2013.jpg,15,0
imdb/Mask-10/nm2215143_rm2391518720_1999-11-10_2010.jpg,10,0
wiki/Mask-9/light_1.5_95119_2003-12-07_2013.jpg,9,0
wiki/Mask-12/1464801_1998-01-14_2010.jpg,12,0
wiki/Mask-5/Trans_-60_60_915346_2005-10-15_2011.jpg,5,0
wiki/Mask-11/rot_-15_34657_1957-05-26_1968.jpg,11,0
wiki/Mask-13/rot_45_7175145_1998-04-15_2011.jpg,13,0
imdb/Mask-14/nm0004850_rm571182592_1974-9-29_1989.jpg,14,0
wiki/Mask-9/rot_-45_1243289_1961-02-23_1970.jpg,9,0
imdb/Mask-15/nm2443758_rm3536159488_1995-1-9_2010.jpg,15,0
imdb/Mask-15/nm1497548_rm3672487936_1996-2-9_2011.jpg,15,0
imdb/Mask-4/Trans_60_60_nm0316701_rm3578239488_1996-10-5_2001.jpg,4,0
imdb/Mask-15/nm0004997_rm3600647168_1976-4-18_1991.jpg,15,0
imdb/Mask-11/nm1736769_rm3028993280_1998-1-28_2009.jpg,11,0
imdb/Mask-7/SP_0.5_0.009_nm0266824_rm1239980288_1994-2-23_2001.jpg,7,0
imdb/Mask-15/nm0000433_rm944034560_1971-12-23_1987.jpg,15,0
imdb/Mask-1/nm3543122_rm608863744_2002-10-3_2004.jpg,1,0
imdb/Mask-6/rot_15_nm1102577_rm3631782144_1998-4-9_2004.jpg,6,0
imdb/Mask-7/light_1.5_nm0000451_rm2300087808_1982-1-8_1989.jpg,7,0
wiki/Mask-13/rot_-15_7333510_1997-08-16_2011.jpg,13,0
wiki/Mask-13/rot_15_925929_1998-08-19_2012.jpg,13,0
imdb/Mask-5/Trans_60_60_nm2535228_rm1156093952_2002-6-4_2007.jpg,5,0
imdb/Mask-15/nm0000433_rm1413796608_1971-12-23_1987.jpg,15,0
wiki/Mask-13/rot_-30_808646_1990-10-23_2004.jpg,13,0
imdb/Mask-15/nm1942207_rm2959327488_1998-8-25_2014.jpg,15,0
imdb/Mask-6/Sharpen_nm5172696_rm1642834176_2005-8-28_2012.jpg,6,0
imdb/Mask-13/nm0597410_rm636195840_1993-7-26_2007.jpg,13,0
wiki/Mask-14/rot_-15_9012475_2000-11-10_2015.jpg,14,0
wiki/Mask-13/Contrast-25_01607_1936-11-27_1950.jpg,13,0
imdb/Mask-10/rot_30_nm1287507_rm1509989120_1997-5-9_2007.jpg,10,0
imdb/Mask-8/rot_-30_nm5243044_rm3946891776_2006-5-26_2014.jpg,8,0
imdb/Mask-9/rot_30_nm0000301_rm1025299968_1982-3-11_1991.jpg,9,0
imdb/Mask-8/SP_0.5_0.009_nm0266824_rm42900224_1994-2-23_2002.jpg,8,0
imdb/Mask-9/rot_30_nm0931955_rm3648297216_1994-0-0_2003.jpg,9,0
imdb/Mask-8/rot_-30_nm4341913_rm1522972928_1993-10-9_2002.jpg,8,0
imdb/Mask-10/nm2336135_rm1251903488_1997-10-24_2008.jpg,10,0
imdb/Mask-15/nm1415323_rm3944191744_1992-11-23_2008.jpg,15,0
wiki/Mask-9/Trans_-60_-60_423138_1946-08-01_1956.jpg,9,0
imdb/Mask-7/rot_15_nm1535523_rm3118107648_1998-7-8_2006.jpg,7,0
wiki/Mask-11/Scale_0.3_6172170_2000-11-20_2012.jpg,11,0
imdb/Mask-7/Contrast-25_nm2089090_rm3469187328_1998-12-29_2006.jpg,7,0
imdb/Mask-11/nm2765519_rm3825136128_2000-5-30_2011.jpg,11,0
imdb/Mask-2/nm4682545_rm1048225280_2007-6-6_2009.jpg,2,0
imdb/Mask-5/rot_-30_nm0612622_rm951752960_1989-10-25_1995.jpg,5,0
imdb/Mask-13/nm0135584_rm1212258560_1983-4-27_1996.jpg,13,0
imdb/Mask-8/flip_1_nm1428821_rm2555614208_1999-7-30_2008.jpg,8,0
imdb/Mask-10/rot_30_nm1478535_rm1062243072_1998-4-6_2008.jpg,10,0
wiki/Mask-14/flip_1_3669579_1997-12-21_2012.jpg,14,0
imdb/Mask-7/nm1910255_rm2716785408_1996-12-29_2004.jpg,7,0
wiki/Mask-15/12696727_1935-09-25_1951.jpg,15,0
imdb/Mask-10/flip_1_nm0001343_rm1981910784_1976-5-7_1986.jpg,10,0
wiki/Mask-10/rot_45_4691279_1954-04-10_1964.jpg,10,0
wiki/Mask-7/rot_45_843716_2002-07-22_2010.jpg,7,0
imdb/Mask-13/nm1605108_rm1015388928_1992-10-15_2006.jpg,13,0
imdb/Mask-15/nm2924932_rm2933098496_1987-3-25_2002.jpg,15,0
imdb/Mask-10/flip_1_nm1380882_rm3967523328_1994-0-0_2004_2.jpg,10,0
imdb/Mask-4/Contrast-25_nm0001760_rm1316538368_1973-5-16_1977.jpg,4,0
wiki/Mask-14/SP_0.5_0.009_3973016_2000-05-23_2014.jpg,14,0
imdb/Mask-8/flip_1_nm3357633_rm3519516416_2001-12-0_2010.jpg,8,0
imdb/Mask-10/nm0848543_rm90407936_1982-2-8_1992.jpg,10,0
imdb/Mask-15/nm0540441_rm3976370688_1984-11-21_2000.jpg,15,0
imdb/Mask-8/flip_1_nm5243044_rm3946891776_2006-5-26_2014.jpg,8,0
imdb/Mask-5/rot_-30_nm0438963_rm406621696_1988-10-28_1994.jpg,5,0
wiki/Mask-13/rot_-15_0862310_1964-06-20_1977.jpg,13,0
imdb/Mask-7/SP_0.5_0.009_nm2089090_rm3013457920_1998-12-29_2006.jpg,7,0
imdb/Mask-10/rot_30_nm0566084_rm1803328256_1992-9-28_2003.jpg,10,0
wiki/Mask-14/SP_0.5_0.009_6709565_1941-05-14_1955.jpg,14,0
imdb/Mask-13/nm0004960_rm1910425856_1975-1-29_1988.jpg,13,0
imdb/Mask-10/rot_30_nm3121911_rm986687488_2002-2-5_2012.jpg,10,0
wiki/Mask-13/Sharpen_7286449_1992-04-02_2005.jpg,13,0
imdb/Mask-11/nm2842005_rm3186922496_1997-11-6_2009.jpg,11,0
imdb/Mask-13/nm2640887_rm950108160_1996-12-6_2010.jpg,13,0
imdb/Mask-8/flip_1_nm0001515_rm2955185664_1983-9-21_1992.jpg,8,0
wiki/Mask-15/33236805_1977-04-21_1992.jpg,15,0
imdb/Mask-14/nm2425105_rm626306304_1998-12-15_2013.jpg,14,0
imdb/Mask-9/flip_1_nm1631269_rm2727002624_1997-2-10_2006.jpg,9,0
imdb/Mask-7/light_1.5_nm2215143_rm3857692416_1999-11-10_2007.jpg,7,0
imdb/Mask-13/nm1494624_rm947362560_1991-9-21_2005.jpg,13,0
imdb/Mask-13/nm0752800_rm3865033216_1991-4-27_2004.jpg,13,0
wiki/Mask-15/flip_1_39982917_1997-04-08_2012.jpg,15,0
imdb/Mask-8/rot_30_nm0597410_rm1784847104_1993-7-26_2002.jpg,8,0
imdb/Mask-11/nm4292747_rm2245904896_2002-10-25_2014.jpg,11,0
imdb/Mask-8/rot_30_nm0566084_rm2546178304_1992-9-28_2001.jpg,8,0
imdb/Mask-7/flip_1_nm1535523_rm3118107648_1998-7-8_2006.jpg,7,0
imdb/Mask-8/nm0513281_rm1997641728_1989-1-3_1997.jpg,8,0
wiki/Mask-15/flip_1_15120257_1991-03-15_2006.jpg,15,0
imdb/Mask-14/nm0641610_rm709662976_1987-7-6_2002.jpg,14,0
wiki/Mask-13/rot_-30_0810796_1995-09-27_2009.jpg,13,0
imdb/Mask-10/flip_1_nm1064823_rm778672640_1994-5-24_2004.jpg,10,0
imdb/Mask-13/nm0652578_rm193627904_1957-11-1_1971.jpg,13,0
imdb/Mask-10/flip_1_nm0838059_rm3730807552_1991-7-12_2002.jpg,10,0
imdb/Mask-10/flip_1_nm1370821_rm2748225792_1995-11-16_2006.jpg,10,0
imdb/Mask-8/rot_-30_nm2202521_rm703502592_1998-7-22_2007.jpg,8,0
imdb/Mask-9/SP_0.5_0.009_nm1027879_rm2008783616_1995-3-27_2004.jpg,9,0
imdb/Mask-7/rot_15_nm1728626_rm581998848_1998-1-0_2005.jpg,7,0
wiki/Mask-13/rot_45_8896201_2000-12-26_2014.jpg,13,0
imdb/Mask-13/nm1113550_rm1119193088_1996-4-14_2009.jpg,13,0
imdb/Mask-12/nm0417062_rm2030420992_1951-4-20_1963.jpg,12,0
wiki/Mask-14/rot_-15_0307178_1999-01-25_2013.jpg,14,0
imdb/Mask-8/rot_-30_nm0339745_rm4001220608_1978-5-26_1986.jpg,8,0
imdb/Mask-12/nm1370269_rm1027471360_1997-11-1_2010.jpg,12,0
imdb/Mask-12/nm1933128_rm2801843712_1999-10-15_2012.jpg,12,0
wiki/Mask-9/rot_30_95119_2003-12-07_2013.jpg,9,0
wiki/Mask-12/Trans_-60_60_2821480_1998-09-28_2011.jpg,12,0
imdb/Mask-8/flip_1_nm0646943_rm3626077696_1981-10-10_1990.jpg,8,0
wiki/Mask-13/SP_0.5_0.009_888578_1946-03-26_1959.jpg,13,0
imdb/Mask-10/rot_30_nm0005151_rm3185408_1990-10-22_2001.jpg,10,0
imdb/Mask-8/flip_1_nm0339745_rm4001220608_1978-5-26_1986.jpg,8,0
imdb/Mask-10/rot_30_nm1064823_rm778672640_1994-5-24_2004.jpg,10,0
imdb/Mask-14/nm0659363_rm639150848_1989-8-21_2004.jpg,14,0
imdb/Mask-5/Trans_60_60_nm0004893_rm4110915584_1992-8-2_1998.jpg,5,0
imdb/Mask-11/nm0272706_rm3839924480_1994-10-9_2006.jpg,11,0
imdb/Mask-6/rot_-30_nm0775455_rm2739378944_1990-10-18_1997.jpg,6,0
wiki/Mask-13/Trans_60_60_7286449_1992-04-02_2005.jpg,13,0
imdb/Mask-10/rot_30_nm2349726_rm3662854144_1998-7-31_2009.jpg,10,0
imdb/Mask-10/rot_30_nm0665822_rm3680684032_1953-8-2_1964.jpg,10,0
imdb/Mask-15/nm1680142_rm1406638848_1989-12-5_2005.jpg,15,0
imdb/Mask-9/flip_1_nm3775423_rm48991488_1992-12-8_2002.jpg,9,0
imdb/Mask-14/nm2557831_rm3839863552_1998-6-19_2012.jpg,14,0
imdb/Mask-15/nm1415323_rm2925958912_1992-11-23_2008.jpg,15,0
imdb/Mask-10/rot_30_nm0171041_rm3462907904_1968-2-8_1978.jpg,10,0
imdb/Mask-6/rot_45_nm1415323_rm2909248256_1992-11-23_1999.jpg,6,0
imdb/Mask-8/SP_0.5_0.009_nm2512732_rm593533440_1998-12-6_2007.jpg,8,0
imdb/Mask-5/Scale_0.3_nm1393246_rm2507781120_1998-11-4_2004.jpg,5,0
imdb/Mask-14/nm3108800_rm2538378240_1988-9-4_2003.jpg,14,0
imdb/Mask-10/flip_1_nm1933128_rm3892165632_1999-10-15_2010.jpg,10,0
imdb/Mask-7/Contrast-25_nm2215143_rm1846146816_1999-11-10_2007.jpg,7,0
imdb/Mask-12/nm3825506_rm2182778624_1991-4-4_2003.jpg,12,0
imdb/Mask-9/flip_1_nm2900452_rm3403323136_2000-1-4_2009.jpg,9,0
imdb/Mask-15/nm1559927_rm4020735488_1994-1-21_2009.jpg,15,0
imdb/Mask-6/Contrast-25_nm5172696_rm1693165824_2005-8-28_2012.jpg,6,0
imdb/Mask-15/nm0281575_rm3105396736_1984-4-16_1999.jpg,15,0
wiki/Mask-13/3138327_1996-01-26_2009.jpg,13,0
wiki/Mask-12/light_1.5_4012762_1999-07-09_2012.jpg,12,0
imdb/Mask-5/light_1.5_nm0864117_rm60267008_1991-1-21_1996.jpg,5,0
imdb/Mask-2/Trans_60_60_nm4682545_rm863675904_2007-6-6_2009.jpg,2,0
wiki/Mask-9/rot_-15_80387_2003-11-08_2013.jpg,9,0
imdb/Mask-13/nm0597410_rm473598208_1993-7-26_2007.jpg,13,0
imdb/Mask-4/rot_-45_nm0001760_rm1316538368_1973-5-16_1977.jpg,4,0
imdb/Mask-15/nm0540441_rm3959593472_1984-11-21_2000.jpg,15,0
imdb/Mask-13/nm0000204_rm1785168896_1981-6-9_1994.jpg,13,0
wiki/Mask-7/rot_45_70514_1963-03-06_1970.jpg,7,0
imdb/Mask-10/flip_1_nm1535523_rm487623680_1998-7-8_2009.jpg,10,0
imdb/Mask-13/nm0000588_rm120950272_1970-11-16_1984.jpg,13,0
imdb/Mask-13/nm1102577_rm1642642944_1998-4-9_2011.jpg,13,0
imdb/Mask-14/nm2129938_rm3598883072_1992-0-0_2006.jpg,14,0
imdb/Mask-6/rot_-30_nm0743092_rm1584044288_1989-12-28_1996.jpg,6,0
imdb/Mask-11/nm4832920_rm3845521152_2003-8-28_2015.jpg,11,0
imdb/Mask-14/nm3094377_rm118210560_2000-6-1_2014.jpg,14,0
imdb/Mask-6/rot_30_nm1415323_rm2858916608_1992-11-23_1999.jpg,6,0
imdb/Mask-6/SP_0.5_0.009_nm1372025_rm1896320256_1998-7-10_2005.jpg,6,0
imdb/Mask-9/flip_1_nm2832473_rm1786291968_1997-8-10_2007.jpg,9,0
imdb/Mask-10/nm4696221_rm782346240_2002-0-0_2012.jpg,10,0
imdb/Mask-12/nm1880290_rm3196295936_1994-7-16_2007.jpg,12,0
imdb/Mask-11/nm2470538_rm1981340928_1996-5-3_2007.jpg,11,0
imdb/Mask-2/Trans_60_60_nm4682545_rm1020638720_2007-6-6_2009.jpg,2,0
wiki/Mask-12/rot_-45_0574042_1998-08-25_2011.jpg,12,0
wiki/Mask-7/Contrast-25_65871_1942-09-30_1950.jpg,7,0
imdb/Mask-9/SP_0.5_0.009_nm1415323_rm1815778816_1992-11-23_2002.jpg,9,0
wiki/Mask-13/Scale_0.3_0013345_1956-05-26_1969.jpg,13,0
imdb/Mask-13/nm0256121_rm488429056_1978-6-13_1991.jpg,13,0
imdb/Mask-14/nm1627748_rm3742866176_1993-6-7_2007.jpg,14,0
imdb/Mask-9/SP_0.5_0.009_nm0000301_rm1427953152_1982-3-11_1991.jpg,9,0
imdb/Mask-10/rot_30_nm2349726_rm3802041856_1998-7-31_2009.jpg,10,0
wiki/Mask-14/rot_-15_2162640_1963-09-27_1978.jpg,14,0
imdb/Mask-13/nm2794962_rm981959680_1996-12-11_2010.jpg,13,0
wiki/Mask-14/flip_1_879607_1958-10-25_1973.jpg,14,0
imdb/Mask-10/flip_1_nm4696221_rm3098124288_2002-0-0_2012.jpg,10,0
imdb/Mask-7/nm2215143_rm2354940160_1999-11-10_2007.jpg,7,0
imdb/Mask-9/flip_1_nm0000301_rm1998378496_1982-3-11_1991.jpg,9,0
wiki/Mask-14/rot_-15_2152999_2000-12-12_2015.jpg,14,0
imdb/Mask-9/rot_30_nm1669817_rm1651022080_1997-7-22_2007.jpg,9,0
wiki/Mask-13/flip_1_7333510_1997-08-16_2011.jpg,13,0
imdb/Mask-13/nm0000379_rm910596608_1982-4-30_1995.jpg,13,0
wiki/Mask-11/rot_15_740882_1998-08-01_2010.jpg,11,0
wiki/Mask-3/Scale_0.3_7696581_2005-07-25_2009.jpg,3,0
wiki/Mask-13/rot_15_7835985_1933-03-06_1946.jpg,13,0
imdb/Mask-7/nm2215143_rm3392648192_1999-11-10_2007.jpg,7,0
imdb/Mask-15/nm1836666_rm964598016_1991-6-4_2006.jpg,15,0
imdb/Mask-7/rot_-15_nm2215143_rm1484517888_1999-11-10_2007.jpg,7,0
imdb/Mask-10/rot_30_nm0848543_rm358843392_1982-2-8_1992.jpg,10,0
imdb/Mask-11/nm3237775_rm3057037056_2000-11-10_2012.jpg,11,0
imdb/Mask-8/rot_30_nm5204873_rm2854343168_2003-12-13_2012.jpg,8,0
imdb/Mask-2/rot_15_nm2069547_rm1445756928_2001-1-21_2003.jpg,2,0
imdb/Mask-9/nm4832920_rm1781768448_2003-8-28_2013.jpg,9,0
imdb/Mask-7/SP_0.5_0.009_nm1910255_rm2716785408_1996-12-29_2004.jpg,7,0
wiki/Mask-10/rot_45_783180_2000-10-31_2011.jpg,10,0
imdb/Mask-6/rot_45_nm0868479_rm4211323392_1966-7-12_1973.jpg,6,0
imdb/Mask-10/rot_30_nm3589472_rm1354007552_1999-7-8_2010.jpg,10,0
wiki/Mask-13/Contrast-25_5408196_1996-11-18_2010.jpg,13,0
wiki/Mask-3/SP_0.5_0.009_0818133_2007-04-21_2010.jpg,3,0
imdb/Mask-8/rot_-30_nm1416109_rm4273576704_1994-8-9_2003.jpg,8,0
imdb/Mask-8/rot_-30_nm2202521_rm3387791616_1998-7-22_2007.jpg,8,0
imdb/Mask-11/nm0005286_rm367558912_1988-4-10_1999.jpg,11,0
wiki/Mask-11/rot_-15_6172170_2000-11-20_2012.jpg,11,0
imdb/Mask-11/nm2765519_rm3841913344_2000-5-30_2011.jpg,11,0
wiki/Mask-12/rot_30_1464801_1998-01-14_2010.jpg,12,0
wiki/Mask-12/rot_30_769364_2001-10-25_2014.jpg,12,0
imdb/Mask-12/nm0001390_rm1550305280_1966-5-16_1978.jpg,12,0
wiki/Mask-13/rot_-30_4794247_1996-03-16_2009.jpg,13,0
imdb/Mask-9/SP_0.5_0.009_nm1102577_rm741775872_1998-4-9_2007.jpg,9,0
imdb/Mask-8/rot_-30_nm0539678_rm3184428288_1984-7-7_1993.jpg,8,0
wiki/Mask-14/Scale_0.3_4703501_1995-04-15_2009.jpg,14,0
wiki/Mask-12/light_1.5_35890_1959-12-13_1972.jpg,12,0
imdb/Mask-15/nm2923560_rm249140992_1987-9-26_2003.jpg,15,0
imdb/Mask-13/nm1210124_rm1299945984_1992-2-11_2005.jpg,13,0
wiki/Mask-13/Scale_0.3_0810796_1995-09-27_2009.jpg,13,0
imdb/Mask-9/rot_30_nm0000825_rm1315163136_1952-10-7_1962.jpg,9,0
imdb/Mask-8/flip_1_nm0266824_rm455645184_1994-2-23_2002.jpg,8,0
imdb/Mask-12/nm0838059_rm3392968704_1991-7-12_2004.jpg,12,0
imdb/Mask-6/rot_-15_nm1372025_rm1896320256_1998-7-10_2005.jpg,6,0
imdb/Mask-8/rot_-30_nm2259079_rm1628474368_2000-7-25_2009.jpg,8,0
imdb/Mask-14/nm2254074_rm2077206528_1997-10-8_2012.jpg,14,0
imdb/Mask-14/nm1736769_rm3406542080_1998-1-28_2012.jpg,14,0
imdb/Mask-10/nm2349726_rm3191637760_1998-7-31_2009.jpg,10,0
imdb/Mask-8/flip_1_nm4341913_rm3447765248_1993-10-9_2002.jpg,8,0
wiki/Mask-15/flip_1_41047031_1999-06-20_2014.jpg,15,0
imdb/Mask-15/nm0657760_rm2674497792_1980-9-21_1996.jpg,15,0
imdb/Mask-13/nm0005286_rm1857722368_1988-4-10_2001.jpg,13,0
wiki/Mask-14/SP_0.5_0.009_4465400_1935-09-25_1950.jpg,14,0
imdb/Mask-15/nm0005109_rm2041359104_1983-8-14_1999.jpg,15,0
imdb/Mask-2/SP_0.5_0.009_nm4682545_rm2413678336_2007-6-6_2009.jpg,2,0
imdb/Mask-10/flip_1_nm1933128_rm1968684544_1999-10-15_2010.jpg,10,0
imdb/Mask-7/SP_0.5_0.009_nm0189476_rm4083468288_1963-3-6_1970.jpg,7,0
imdb/Mask-9/SP_0.5_0.009_nm1597268_rm73636352_1996-5-9_2005.jpg,9,0
imdb/Mask-13/nm1910255_rm867430400_1996-12-29_2010.jpg,13,0
imdb/Mask-6/rot_-45_nm1153175_rm1830132480_1995-7-7_2002.jpg,6,0
imdb/Mask-15/nm2778261_rm3468985088_1995-5-12_2010.jpg,15,0
wiki/Mask-12/Contrast-25_6514731_1938-02-21_1950.jpg,12,0
imdb/Mask-15/nm3849842_rm4161850880_1996-2-21_2011.jpg,15,0
imdb/Mask-11/nm3103119_rm1226553856_1999-8-19_2011.jpg,11,0
imdb/Mask-7/Contrast-25_nm2732114_rm1273596160_2000-9-28_2008.jpg,7,0
imdb/Mask-15/nm0266824_rm2043523072_1994-2-23_2009.jpg,15,0
imdb/Mask-15/nm1331735_rm3299711232_1988-2-8_2003.jpg,15,0
imdb/Mask-11/nm2157839_rm1172081664_1998-11-0_2010.jpg,11,0
wiki/Mask-14/SP_0.5_0.009_02895_1988-10-06_2003.jpg,14,0
imdb/Mask-12/nm1113550_rm1690342912_1996-4-14_2008.jpg,12,0
imdb/Mask-13/nm0597410_rm1038320128_1993-7-26_2007.jpg,13,0
imdb/Mask-7/rot_15_nm2215143_rm1585181184_1999-11-10_2007.jpg,7,0
imdb/Mask-6/rot_30_nm1415323_rm2842139392_1992-11-23_1999.jpg,6,0
imdb/Mask-15/nm1943895_rm2243204864_1984-8-3_2000.jpg,15,0
wiki/Mask-14/SP_0.5_0.009_613025_1968-12-24_1983.jpg,14,0
imdb/Mask-13/nm3964350_rm3894851072_1998-10-23_2012.jpg,13,0
wiki/Mask-14/SP_0.5_0.009_1448776_1972-12-13_1987.jpg,14,0
imdb/Mask-14/nm2452327_rm2882504448_1996-5-17_2010.jpg,14,0
wiki/Mask-14/flip_1_870091_1954-04-05_1968.jpg,14,0
imdb/Mask-15/nm0891786_rm3394935296_1988-8-27_2004.jpg,15,0
imdb/Mask-8/SP_0.5_0.009_nm0646943_rm3659632128_1981-10-10_1990.jpg,8,0
imdb/Mask-14/nm0573097_rm585341696_1985-10-4_2000.jpg,14,0
imdb/Mask-10/nm0665822_rm1701038080_1953-8-2_1964.jpg,10,0
imdb/Mask-7/nm2089090_rm3251083520_1998-12-29_2006.jpg,7,0
imdb/Mask-10/flip_1_nm0171041_rm3228026880_1968-2-8_1978.jpg,10,0
