Images,Age,Group
wiki/Mask-88/light_1.5_124308_1918-02-02_2006.jpg,88,2
wiki/Mask-90/Scale_0.3_693032_1920-02-12_2010.jpg,90,2
wiki/Mask-69/477907_1941-06-14_2010.jpg,69,2
wiki/Mask-76/light_1.5_302454_1882-05-21_1958.jpg,76,2
wiki/Mask-80/rot_-30_11369_1933-06-20_2013.jpg,80,2
wiki/Mask-75/light_1.5_35752_1934-05-17_2009.jpg,75,2
wiki/Mask-79/light_1.5_2564579_1931-11-08_2011.jpg,79,2
wiki/Mask-86/SP_0.5_0.009_8942982_1924-05-26_2010.jpg,86,2
wiki/Mask-69/rot_-30_75618_1876-07-16_1946.jpg,69,2
wiki/Mask-94/Trans_60_60_4661051_1917-01-18_2011.jpg,94,2
imdb/Mask-65/nm0001100_rm1407224576_1943-2-3_2008_2.jpg,65,2
wiki/Mask-84/Sharpen_094203_1921-09-16_2006.jpg,84,2
imdb/Mask-93/Trans_-60_-60_nm0924508_rm679801344_1922-1-17_2015.jpg,93,2
wiki/Mask-68/rot_-30_608366_1941-08-24_2010.jpg,68,2
imdb/Mask-74/nm0000199_rm1105575936_1940-4-25_2014.jpg,74,2
wiki/Mask-90/light_1.5_353443_1923-02-09_2013.jpg,90,2
imdb/Mask-88/rot_-30_nm0924508_rm1927972352_1922-1-17_2010.jpg,88,2
wiki/Mask-76/Contrast-25_23861_1915-05-06_1991.jpg,76,2
imdb/Mask-65/nm0001346_rm2484374272_1943-7-21_2009.jpg,65,2
wiki/Mask-83/rot_-45_624920_1925-04-18_2008.jpg,83,2
wiki/Mask-78/flip_1_24168_1931-09-21_2010.jpg,78,2
wiki/Mask-80/rot_-30_3569_1931-03-26_2011.jpg,80,2
wiki/Mask-75/131549_1936-08-27_2012.jpg,75,2
wiki/Mask-87/rot_30_0816708_1923-08-27_2011.jpg,87,2
wiki/Mask-86/rot_-30_05843_1924-04-13_2010.jpg,86,2
imdb/Mask-93/nm0926235_rm745521408_1921-10-1_2015.jpg,93,2
imdb/Mask-82/nm0000323_rm932377600_1933-3-14_2015_4.jpg,82,2
wiki/Mask-80/rot_-15_1161_1907-04-10_1987.jpg,80,2
wiki/Mask-75/Contrast-25_2003_1932-01-05_2007.jpg,75,2
wiki/Mask-73/rot_30_49128_1936-03-24_2009.jpg,73,2
wiki/Mask-88/Sharpen_2604153_1917-07-26_2006.jpg,88,2
wiki/Mask-83/rot_30_9008577_1931-03-22_2014.jpg,83,2
wiki/Mask-80/Sharpen_425846_1927-07-07_2008.jpg,80,2
imdb/Mask-81/nm0001765_rm3573519616_1926-7-14_2008.jpg,81,2
wiki/Mask-69/6855038_1936-03-28_2005.jpg,69,2
imdb/Mask-92/Trans_-60_60_nm0000024_rm758943232_1904-4-14_1996.jpg,92,2
wiki/Mask-74/rot_-30_93454_1938-01-01_2012.jpg,74,2
imdb/Mask-81/nm0002198_rm768841728_1924-5-22_2005.jpg,81,2
wiki/Mask-81/flip_1_070945_1927-05-22_2008.jpg,81,2
wiki/Mask-74/light_1.5_65173_1897-09-23_1972.jpg,74,2
imdb/Mask-65/nm0001533_rm3524644608_1947-9-27_2013.jpg,65,2
wiki/Mask-71/rot_-30_14604_1944-03-28_2015.jpg,71,2
imdb/Mask-84/SP_0.5_0.009_nm0002039_rm381786368_1922-10-27_2007.jpg,84,2
imdb/Mask-78/nm0001098_rm3204618752_1921-11-22_2000.jpg,78,2
imdb/Mask-72/nm0000527_rm410092544_1920-10-1_1993.jpg,72,2
imdb/Mask-89/Trans_-60_-60_nm0000489_rm4062624256_1922-5-27_2011.jpg,89,2
wiki/Mask-77/light_1.5_091130_1931-04-15_2008.jpg,77,2
wiki/Mask-88/5727892_1919-06-16_2007.jpg,88,2
wiki/Mask-73/Contrast-25_48105_1940-06-28_2013.jpg,73,2
wiki/Mask-80/rot_45_7179_1926-01-03_2006.jpg,80,2
wiki/Mask-70/flip_1_148058_1939-05-07_2009.jpg,70,2
wiki/Mask-66/flip_1_21486951_1946-09-15_2013.jpg,66,2
imdb/Mask-88/light_1.5_nm0834626_rm1104060672_1925-2-2_2013.jpg,88,2
wiki/Mask-92/Contrast-25_552547_1917-10-19_2010.jpg,92,2
wiki/Mask-88/Scale_0.3_124308_1918-02-02_2006.jpg,88,2
wiki/Mask-80/Sharpen_036650_1918-05-28_1998.jpg,80,2
wiki/Mask-83/SP_0.5_0.009_345074_1923-12-25_2007.jpg,83,2
wiki/Mask-76/rot_30_3093845_1928-12-11_2005.jpg,76,2
imdb/Mask-77/nm0000799_rm4027421184_1929-11-15_2007.jpg,77,2
imdb/Mask-68/nm0001100_rm2539303424_1943-2-3_2011.jpg,68,2
imdb/Mask-74/nm0001156_rm3009911296_1931-6-20_2005.jpg,74,2
wiki/Mask-67/flip_1_061719_1941-08-08_2009.jpg,67,2
wiki/Mask-78/SP_0.5_0.009_02577_1930-06-24_2008.jpg,78,2
imdb/Mask-67/nm0000516_rm4143553280_1939-4-23_2006.jpg,67,2
wiki/Mask-75/light_1.5_41072_1903-07-29_1979.jpg,75,2
wiki/Mask-80/rot_-15_434494_1919-01-23_1999.jpg,80,2
wiki/Mask-70/flip_1_1187923_1937-08-31_2008.jpg,70,2
wiki/Mask-86/Trans_-60_-60_180841_1922-01-01_2008.jpg,86,2
wiki/Mask-66/flip_1_1551452_1938-05-22_2004.jpg,66,2
imdb/Mask-67/nm0000230_rm383307520_1946-7-6_2014.jpg,67,2
wiki/Mask-83/rot_-45_11606_1929-08-07_2013.jpg,83,2
wiki/Mask-74/flip_1_922402_1934-08-04_2009.jpg,74,2
wiki/Mask-99/rot_15_041815_1888-11-18_1988.jpg,99,2
wiki/Mask-77/Contrast-25_99078_1934-03-25_2011.jpg,77,2
wiki/Mask-76/SP_0.5_0.009_808898_1936-01-17_2012.jpg,76,2
wiki/Mask-75/light_1.5_66465_1926-09-14_2002.jpg,75,2
wiki/Mask-77/light_1.5_87585_1931-09-14_2009.jpg,77,2
imdb/Mask-65/nm0002027_rm56205568_1947-12-16_2013.jpg,65,2
wiki/Mask-77/52017_1929-10-15_2007.jpg,77,2
imdb/Mask-74/nm0000273_rm2409076480_1934-3-26_2008.jpg,74,2
wiki/Mask-66/flip_1_5544674_1944-07-07_2011.jpg,66,2
imdb/Mask-81/nm0000380_rm2083564544_1931-1-5_2012.jpg,81,2
wiki/Mask-69/rot_-30_660414_1938-10-18_2008.jpg,69,2
imdb/Mask-69/nm0000991_rm1771873536_1942-7-1_2012.jpg,69,2
wiki/Mask-91/rot_30_3494_1922-05-27_2013.jpg,91,2
wiki/Mask-91/Contrast-25_17803_1920-03-03_2011.jpg,91,2
imdb/Mask-87/rot_30_nm0000489_rm1135185152_1922-5-27_2009.jpg,87,2
imdb/Mask-75/nm0001687_rm1223990016_1930-6-19_2005.jpg,75,2
wiki/Mask-87/light_1.5_035282_1923-01-19_2010.jpg,87,2
wiki/Mask-76/16754_1900-04-24_1976.jpg,76,2
imdb/Mask-66/nm0404993_rm3645293312_1948-5-21_2014.jpg,66,2
imdb/Mask-65/nm0000693_rm4068586752_1947-6-24_2012.jpg,65,2
imdb/Mask-88/rot_-45_nm0001784_rm4128152320_1910-7-4_1999_2.jpg,88,2
wiki/Mask-85/Trans_-60_60_0953956_1928-03-11_2013.jpg,85,2
imdb/Mask-70/nm0001772_rm861635840_1940-7-13_2011.jpg,70,2
wiki/Mask-79/rot_30_105540_1927-08-02_2007.jpg,79,2
wiki/Mask-84/rot_-45_8598186_1922-12-28_2007.jpg,84,2
imdb/Mask-72/nm0000164_rm682592512_1937-12-31_2010.jpg,72,2
wiki/Mask-80/SP_0.5_0.009_75520_1930-08-14_2011.jpg,80,2
wiki/Mask-79/Sharpen_105540_1927-08-02_2007.jpg,79,2
imdb/Mask-67/nm0000393_rm2169673728_1927-9-16_1995.jpg,67,2
wiki/Mask-73/10505_1932-02-09_2005.jpg,73,2
wiki/Mask-85/rot_30_250498_1922-12-05_2008.jpg,85,2
wiki/Mask-81/rot_15_132011_1928-06-27_2009.jpg,81,2
wiki/Mask-65/573096_1946-09-28_2012.jpg,65,2
imdb/Mask-86/flip_1_nm0000018_rm1902885376_1916-12-9_2003.jpg,86,2
wiki/Mask-86/Contrast-25_346067_1921-10-06_2008.jpg,86,2
wiki/Mask-66/884991_1944-10-28_2011.jpg,66,2
wiki/Mask-66/93754_1929-04-05_1995.jpg,66,2
wiki/Mask-71/flip_1_630192_1933-12-06_2005.jpg,71,2
imdb/Mask-98/Trans_60_60_nm0102327_rm3449984512_1909-10-10_2008.jpg,98,2
wiki/Mask-74/flip_1_996763_1933-10-02_2008.jpg,74,2
wiki/Mask-68/rot_-30_0390533_1936-11-04_2005.jpg,68,2
wiki/Mask-83/rot_45_081_1925-01-30_2008.jpg,83,2
wiki/Mask-78/Sharpen_374035_1928-11-17_2007.jpg,78,2
wiki/Mask-76/Contrast-25_38080_1933-03-23_2009.jpg,76,2
wiki/Mask-87/light_1.5_90679_1920-06-02_2007.jpg,87,2
wiki/Mask-81/light_1.5_51081_1933-09-08_2015.jpg,81,2
wiki/Mask-91/rot_-45_5064651_1912-11-21_2004.jpg,91,2
wiki/Mask-76/rot_30_63500_1936-11-25_2013.jpg,76,2
wiki/Mask-99/flip_1_386451_1908-12-11_2008.jpg,99,2
imdb/Mask-77/nm0000018_rm2993277184_1916-12-9_1994.jpg,77,2
imdb/Mask-72/nm0936464_rm3942619136_1930-1-1_2002.jpg,72,2
imdb/Mask-69/nm0000719_rm408334080_1939-10-24_2009.jpg,69,2
wiki/Mask-76/SP_0.5_0.009_0335_1930-10-16_2007.jpg,76,2
imdb/Mask-70/nm0654070_rm2347927552_1936-7-3_2007.jpg,70,2
wiki/Mask-86/Sharpen_41791_1917-12-18_2004.jpg,86,2
wiki/Mask-82/rot_15_7262_1918-04-09_2000.jpg,82,2
wiki/Mask-74/flip_1_3033669_1909-12-25_1984.jpg,74,2
wiki/Mask-69/rot_-30_584771_1904-04-23_1973.jpg,69,2
wiki/Mask-68/3892782_1902-04-24_1970.jpg,68,2
wiki/Mask-82/SP_0.5_0.009_00650_1894-09-15_1977.jpg,82,2
wiki/Mask-80/rot_-45_513728_1927-05-27_2007.jpg,80,2
imdb/Mask-67/nm0000633_rm1742648576_1945-1-29_2012.jpg,67,2
wiki/Mask-67/flip_1_48294_1947-02-18_2014.jpg,67,2
wiki/Mask-78/flip_1_42343_1935-01-15_2013.jpg,78,2
wiki/Mask-91/Trans_-60_60_04124_1914-12-09_2006.jpg,91,2
wiki/Mask-88/Trans_60_-60_3172217_1920-07-11_2009.jpg,88,2
imdb/Mask-68/nm0000685_rm1833081344_1938-12-29_2007.jpg,68,2
wiki/Mask-92/Scale_0.3_1392589_1917-03-11_2009.jpg,92,2
imdb/Mask-67/nm0001016_rm3294730752_1936-12-8_2004.jpg,67,2
imdb/Mask-84/rot_15_nm1176417_rm4137458432_1923-5-27_2007.jpg,84,2
imdb/Mask-72/nm0001765_rm3582630656_1926-7-14_1999.jpg,72,2
imdb/Mask-88/Sharpen_nm0001784_rm3107625728_1910-7-4_1999.jpg,88,2
wiki/Mask-85/SP_0.5_0.009_43089_1918-04-23_2003.jpg,85,2
wiki/Mask-79/SP_0.5_0.009_624377_1928-04-18_2007.jpg,79,2
wiki/Mask-98/Contrast-25_8686906_1915-02-06_2013.jpg,98,2
wiki/Mask-89/rot_-15_838963_1868-06-07_1957.jpg,89,2
imdb/Mask-86/flip_1_nm0681566_rm2130359552_1925-12-27_2012.jpg,86,2
wiki/Mask-81/6370900_1928-07-20_2010.jpg,81,2
imdb/Mask-72/nm0001807_rm3638532352_1933-12-19_2006.jpg,72,2
wiki/Mask-78/02567_1928-06-13_2006.jpg,78,2
wiki/Mask-88/Scale_0.3_447718_1919-11-04_2008.jpg,88,2
wiki/Mask-77/light_1.5_43941_1930-07-12_2008.jpg,77,2
wiki/Mask-82/flip_1_7262_1918-04-09_2000.jpg,82,2
imdb/Mask-67/nm0001075_rm250777088_1941-10-10_2009.jpg,67,2
wiki/Mask-83/SP_0.5_0.009_0358755_1929-01-28_2012.jpg,83,2
wiki/Mask-96/Sharpen_4551485_1916-11-24_2013.jpg,96,2
imdb/Mask-72/nm0001640_rm4077430272_1940-12-1_2013.jpg,72,2
wiki/Mask-80/rot_-45_39426_1868-04-04_1948.jpg,80,2
wiki/Mask-74/flip_1_451368_1938-02-03_2012.jpg,74,2
wiki/Mask-66/32189577_1946-08-24_2013.jpg,66,2
wiki/Mask-68/flip_1_629199_1941-01-19_2009.jpg,68,2
wiki/Mask-91/Contrast-25_6845711_1922-05-27_2013.jpg,91,2
imdb/Mask-78/nm0001132_rm1241635840_1934-12-9_2013.jpg,78,2
imdb/Mask-86/Sharpen_nm0001486_rm3981869312_1924-6-25_2010.jpg,86,2
wiki/Mask-87/Sharpen_922385_1926-06-19_2013.jpg,87,2
imdb/Mask-85/nm0005348_rm1036356864_1922-3-20_2007.jpg,85,2
imdb/Mask-86/Sharpen_nm0000008_rm2318828288_1924-4-3_2010.jpg,86,2
wiki/Mask-75/rot_-30_4773407_1933-10-28_2009.jpg,75,2
wiki/Mask-75/light_1.5_671396_1936-12-11_2012.jpg,75,2
imdb/Mask-78/nm0000380_rm2512027648_1931-1-5_2009.jpg,78,2
wiki/Mask-74/rot_30_0242841_1936-09-15_2011.jpg,74,2
imdb/Mask-68/nm0000614_rm4128699392_1946-2-21_2014.jpg,68,2
wiki/Mask-74/rot_-30_0242841_1936-09-15_2011.jpg,74,2
wiki/Mask-67/flip_1_47500_1938-02-01_2005.jpg,67,2
wiki/Mask-71/rot_-30_612546_1934-08-26_2006.jpg,71,2
imdb/Mask-76/nm0000602_rm1837227008_1936-8-18_2013.jpg,76,2
wiki/Mask-76/rot_30_094302_1932-02-12_2008.jpg,76,2
wiki/Mask-81/light_1.5_1735_1887-01-14_1968.jpg,81,2
wiki/Mask-77/flip_1_2307690_1935-11-14_2013.jpg,77,2
wiki/Mask-66/2969494_1882-02-02_1948.jpg,66,2
wiki/Mask-82/flip_1_7839552_1928-03-23_2010.jpg,82,2
imdb/Mask-79/nm0538460_rm1725085952_1932-3-4_2011.jpg,79,2
wiki/Mask-86/Trans_-60_-60_43808_1913-08-31_2000.jpg,86,2
wiki/Mask-85/Scale_0.3_1454340_1926-11-03_2012.jpg,85,2
wiki/Mask-82/Sharpen_838717_1887-10-02_1970.jpg,82,2
wiki/Mask-73/SP_0.5_0.009_53831_1933-12-12_2007.jpg,73,2
wiki/Mask-81/58382_1927-10-25_2009.jpg,81,2
wiki/Mask-67/2545577_1944-11-06_2012.jpg,67,2
wiki/Mask-86/rot_15_3711888_1925-07-04_2012.jpg,86,2
wiki/Mask-89/rot_-30_172663_1922-06-13_2011.jpg,89,2
wiki/Mask-82/light_1.5_4502246_1878-06-24_1960.jpg,82,2
imdb/Mask-66/nm0005545_rm382638080_1937-9-26_2004.jpg,66,2
wiki/Mask-90/rot_-30_063891_1916-12-05_2007.jpg,90,2
imdb/Mask-77/nm0000142_rm473733888_1930-5-31_2007.jpg,77,2
imdb/Mask-92/light_1.5_nm0498278_rm3873437184_1922-12-28_2015.jpg,92,2
wiki/Mask-88/SP_0.5_0.009_124308_1918-02-02_2006.jpg,88,2
wiki/Mask-75/2277_1937-12-30_2013.jpg,75,2
wiki/Mask-69/rot_-30_51011_1942-11-24_2012.jpg,69,2
wiki/Mask-90/Contrast-25_0020_1896-01-20_1986.jpg,90,2
imdb/Mask-71/nm0439170_rm2325059840_1923-11-28_1995.jpg,71,2
imdb/Mask-83/nm0498278_rm593860864_1922-12-28_2006.jpg,83,2
wiki/Mask-71/5173592_1940-11-03_2012.jpg,71,2
wiki/Mask-73/SP_0.5_0.009_82812_1931-03-02_2004.jpg,73,2
wiki/Mask-83/SP_0.5_0.009_128323_1931-05-18_2014.jpg,83,2
wiki/Mask-77/rot_30_8468_1926-05-08_2003.jpg,77,2
wiki/Mask-66/41939398_1948-05-29_2014_2.jpg,66,2
wiki/Mask-70/0342577_1942-12-31_2013.jpg,70,2
wiki/Mask-68/rot_-30_47683_1901-06-24_1969.jpg,68,2
wiki/Mask-90/flip_1_198290_1921-07-19_2012.jpg,90,2
wiki/Mask-86/Trans_-60_60_9609955_1868-06-01_1954.jpg,86,2
wiki/Mask-79/SP_0.5_0.009_4321_1934-02-05_2013.jpg,79,2
wiki/Mask-76/rot_-30_31887_1932-07-18_2009.jpg,76,2
wiki/Mask-75/light_1.5_6576911_1918-09-23_1994.jpg,75,2
wiki/Mask-71/rot_30_52109_1940-06-25_2011.jpg,71,2
imdb/Mask-66/nm0574534_rm2149420544_1942-9-29_2009.jpg,66,2
wiki/Mask-72/flip_1_4514095_1934-10-04_2007.jpg,72,2
wiki/Mask-80/rot_15_640305_1928-04-19_2008.jpg,80,2
wiki/Mask-87/light_1.5_67289_1916-11-04_2004.jpg,87,2
wiki/Mask-79/SP_0.5_0.009_7706956_1927-07-22_2007.jpg,79,2
wiki/Mask-67/48213_1942-01-11_2009.jpg,67,2
wiki/Mask-82/flip_1_416403_1925-08-30_2008.jpg,82,2
wiki/Mask-69/775745_1942-04-08_2011.jpg,69,2
imdb/Mask-90/SP_0.5_0.009_nm0498278_rm2999243264_1922-12-28_2013.jpg,90,2
imdb/Mask-87/rot_30_nm0924508_rm904627712_1922-1-17_2009.jpg,87,2
wiki/Mask-75/7827075_1927-03-06_2002.jpg,75,2
wiki/Mask-74/6158113_1937-08-04_2012.jpg,74,2
imdb/Mask-68/nm0365281_rm658279936_1927-9-19_1996.jpg,68,2
imdb/Mask-65/nm0005236_rm3304626176_1941-11-21_2007.jpg,65,2
wiki/Mask-71/rot_30_2703150_1934-11-01_2006.jpg,71,2
wiki/Mask-76/flip_1_006475_1931-01-20_2007.jpg,76,2
wiki/Mask-71/flip_1_3257765_1941-07-03_2013.jpg,71,2
wiki/Mask-74/rot_30_79598_1921-04-05_1995.jpg,74,2
wiki/Mask-72/rot_-30_9859646_1931-10-30_2004.jpg,72,2
imdb/Mask-80/nm0364680_rm1030133504_1928-4-4_2008.jpg,80,2
wiki/Mask-82/Sharpen_6412529_1931-09-15_2014.jpg,82,2
imdb/Mask-69/nm0000164_rm3561068288_1937-12-31_2007.jpg,69,2
wiki/Mask-86/Trans_-60_-60_8493_1922-08-24_2009.jpg,86,2
imdb/Mask-74/nm0000273_rm111380992_1934-3-26_2008.jpg,74,2
wiki/Mask-87/rot_45_58571_1889-02-07_1976.jpg,87,2
imdb/Mask-89/SP_0.5_0.009_nm0000265_rm2263793664_1925-2-20_2014.jpg,89,2
wiki/Mask-73/rot_-30_3889575_1938-06-19_2011.jpg,73,2
wiki/Mask-95/rot_15_1158054_1919-04-06_2014.jpg,95,2
wiki/Mask-75/flip_1_6356_1935-04-14_2010.jpg,75,2
wiki/Mask-80/rot_-45_11369_1933-06-20_2013.jpg,80,2
wiki/Mask-66/flip_1_1041694_1946-05-24_2012.jpg,66,2
wiki/Mask-67/flip_1_510478_1946-03-11_2013.jpg,67,2
wiki/Mask-69/flip_1_295300_1891-01-10_1960.jpg,69,2
wiki/Mask-80/Sharpen_183484_1913-05-17_1993.jpg,80,2
wiki/Mask-77/rot_30_107573_1916-03-19_1993.jpg,77,2
wiki/Mask-71/rot_-30_510891_1915-04-15_1986.jpg,71,2
wiki/Mask-72/flip_1_20815_1896-11-28_1969.jpg,72,2
wiki/Mask-77/SP_0.5_0.009_3165_1931-02-18_2008.jpg,77,2
wiki/Mask-86/rot_-45_2450_1923-03-03_2009.jpg,86,2
wiki/Mask-84/Contrast-25_9219124_1925-11-06_2010.jpg,84,2
wiki/Mask-69/0865287_1931-03-29_2000.jpg,69,2
imdb/Mask-66/nm0000168_rm147912192_1948-12-21_2015.jpg,66,2
wiki/Mask-75/flip_1_572751_1930-01-01_2005.jpg,75,2
imdb/Mask-76/nm0607666_rm905939200_1931-5-18_2007.jpg,76,2
imdb/Mask-87/rot_-30_nm0001458_rm760666624_1926-4-30_2013.jpg,87,2
imdb/Mask-68/nm0000541_rm1993132544_1945-12-1_2014.jpg,68,2
imdb/Mask-68/nm0001117_rm3993357824_1946-6-28_2014.jpg,68,2
wiki/Mask-65/1472724_1944-10-30_2010.jpg,65,2
imdb/Mask-73/nm0614862_rm520731648_1937-9-10_2011.jpg,73,2
imdb/Mask-88/Trans_60_60_nm0891092_rm609007616_1923-4-4_2011.jpg,88,2
wiki/Mask-72/rot_30_6110863_1937-12-01_2010.jpg,72,2
imdb/Mask-87/nm0000683_rm3073101312_1925-10-3_2013.jpg,87,2
wiki/Mask-69/3398122_1940-11-13_2010.jpg,69,2
wiki/Mask-82/rot_-30_316408_1910-12-07_1993.jpg,82,2
wiki/Mask-69/rot_-30_641511_1936-09-17_2006.jpg,69,2
wiki/Mask-91/Contrast-25_1490890_1912-01-27_2003.jpg,91,2
wiki/Mask-66/flip_1_421034_1947-02-13_2013.jpg,66,2
wiki/Mask-72/rot_30_147570_1926-02-18_1998.jpg,72,2
wiki/Mask-71/rot_-30_20939_1939-04-13_2010.jpg,71,2
imdb/Mask-86/Sharpen_nm0001445_rm3433677312_1928-6-20_2014.jpg,86,2
wiki/Mask-90/Trans_-60_60_0020_1896-01-20_1986.jpg,90,2
imdb/Mask-70/nm0000148_rm3305545728_1942-7-13_2013.jpg,70,2
wiki/Mask-80/rot_30_669202_1919-09-04_2000.jpg,80,2
wiki/Mask-92/rot_-45_6938413_1917-07-05_2010.jpg,92,2
wiki/Mask-76/277804_1936-12-27_2013.jpg,76,2
imdb/Mask-98/rot_-15_nm0413810_rm2031597824_1911-10-26_2010.jpg,98,2
imdb/Mask-76/nm0001672_rm214468864_1933-6-8_2009.jpg,76,2
imdb/Mask-67/nm0001379_rm1902030848_1906-8-5_1974.jpg,67,2
wiki/Mask-81/rot_15_251379_1931-07-24_2013.jpg,81,2
wiki/Mask-81/Sharpen_3675617_1930-05-23_2011.jpg,81,2
wiki/Mask-79/rot_30_17028_1933-06-25_2012.jpg,79,2
wiki/Mask-88/Trans_-60_60_3172217_1920-07-11_2009.jpg,88,2
imdb/Mask-65/nm0000197_rm1557567744_1937-4-22_2002.jpg,65,2
wiki/Mask-81/rot_45_0145311_1932-09-16_2014.jpg,81,2
wiki/Mask-81/rot_-45_839200_1923-07-02_2005.jpg,81,2
wiki/Mask-69/flip_1_260566_1944-01-06_2013.jpg,69,2
wiki/Mask-87/Trans_-60_-60_1349135_1908-01-03_1995.jpg,87,2
wiki/Mask-73/flip_1_880245_1942-01-01_2015.jpg,73,2
wiki/Mask-68/flip_1_2848_1938-07-27_2007.jpg,68,2
wiki/Mask-82/flip_1_62658_1929-02-17_2011.jpg,82,2
wiki/Mask-75/Contrast-25_513493_1938-01-13_2013.jpg,75,2
wiki/Mask-76/SP_0.5_0.009_61366_1934-01-20_2010.jpg,76,2
imdb/Mask-81/nm0000142_rm1932112384_1930-5-31_2011.jpg,81,2
imdb/Mask-70/nm0000140_rm524993280_1944-9-25_2015.jpg,70,2
wiki/Mask-68/rot_-30_436287_1940-07-27_2009.jpg,68,2
wiki/Mask-68/rot_-30_129603_1922-11-15_1991.jpg,68,2
imdb/Mask-66/nm0000215_rm1662561024_1946-10-4_2013.jpg,66,2
wiki/Mask-81/697398_1933-07-27_2015.jpg,81,2
imdb/Mask-86/nm0681566_rm2130359552_1925-12-27_2012.jpg,86,2
wiki/Mask-67/flip_1_0132_1941-06-12_2008.jpg,67,2
wiki/Mask-85/flip_1_12908_1925-10-11_2011.jpg,85,2
imdb/Mask-65/nm0001448_rm2230765056_1949-4-20_2014.jpg,65,2
wiki/Mask-66/flip_1_9768941_1947-08-02_2014.jpg,66,2
wiki/Mask-73/rot_30_4245584_1934-09-13_2008.jpg,73,2
wiki/Mask-91/rot_-45_1490890_1912-01-27_2003.jpg,91,2
wiki/Mask-77/Contrast-25_52017_1929-10-15_2007.jpg,77,2
wiki/Mask-88/46914_1921-08-26_2010.jpg,88,2
wiki/Mask-82/rot_15_1594612_1926-12-15_2009.jpg,82,2
wiki/Mask-67/9990129_1875-01-30_1942.jpg,67,2
imdb/Mask-72/nm0001137_rm534689024_1939-9-5_2012.jpg,72,2
imdb/Mask-74/nm0847264_rm259037440_1931-2-16_2005.jpg,74,2
wiki/Mask-67/0312_1941-01-05_2008.jpg,67,2
imdb/Mask-88/rot_-30_nm0834626_rm1137615104_1925-2-2_2013.jpg,88,2
wiki/Mask-71/4858379_1940-07-30_2012.jpg,71,2
wiki/Mask-81/rot_-45_78700_1920-05-20_2001.jpg,81,2
wiki/Mask-77/1958415_1930-03-02_2007.jpg,77,2
