Images,Age,Group
imdb/Mask-38/nm0000574_rm1901579264_1966-6-17_2004.jpg,38,1
imdb/Mask-56/nm0000168_rm18397952_1948-12-21_2005.jpg,56,1
imdb/Mask-59/nm0633604_rm3291386880_1948-8-20_2008.jpg,59,1
imdb/Mask-36/nm0000139_rm2560198656_1972-8-30_2009.jpg,36,1
imdb/Mask-48/nm0000318_rm1640209152_1958-8-25_2007.jpg,48,1
imdb/Mask-55/nm0000186_rm3239353088_1946-1-20_2001.jpg,55,1
imdb/Mask-52/nm0000987_rm1004976640_1936-2-17_1988.jpg,52,1
imdb/Mask-33/nm0000113_rm2434504704_1964-7-26_1998.jpg,33,1
imdb/Mask-53/nm0001557_rm445625600_1958-10-20_2012.jpg,53,1
imdb/Mask-49/nm0000194_rm1814138624_1960-12-3_2010.jpg,49,1
imdb/Mask-29/nm0004695_rm3205926400_1981-4-28_2010.jpg,29,1
imdb/Mask-52/nm0004979_rm1934792960_1955-6-30_2007.jpg,52,1
imdb/Mask-49/nm0000233_rm4156336896_1963-3-27_2012.jpg,49,1
imdb/Mask-22/nm3117836_rm1878297600_1983-10-21_2006.jpg,22,1
imdb/Mask-54/nm0001251_rm404850432_1955-8-19_2010.jpg,54,1
imdb/Mask-45/nm0000222_rm2461303808_1965-5-31_2010.jpg,45,1
imdb/Mask-48/nm0000285_rm1277933568_1958-4-3_2006.jpg,48,1
imdb/Mask-19/nm2922672_rm1588238080_1982-12-20_2002.jpg,19,1
imdb/Mask-20/nm0004789_rm4053244416_1986-4-3_2006.jpg,20,1
imdb/Mask-32/nm0000610_rm3970862080_1974-12-17_2007.jpg,32,1
imdb/Mask-24/nm0000288_rm1833147136_1974-1-30_1998.jpg,24,1
imdb/Mask-39/nm0000496_rm4129992960_1973-6-21_2012.jpg,39,1
imdb/Mask-39/nm0000409_rm2092478464_1968-12-3_2008.jpg,39,1
wiki/Mask-16/35716710_1955-06-30_1971.jpg,16,1
imdb/Mask-47/nm0000110_rm3009522432_1960-12-10_2008.jpg,47,1
imdb/Mask-59/nm0000126_rm3637237248_1955-1-18_2014.jpg,59,1
imdb/Mask-34/nm0000124_rm2029227008_1970-12-12_2005.jpg,34,1
imdb/Mask-29/nm0001852_rm563990016_1951-12-1_1981.jpg,29,1
imdb/Mask-29/nm0001497_rm1249679616_1975-6-27_2004.jpg,29,1
imdb/Mask-20/nm0000138_rm1640531200_1974-11-11_1995.jpg,20,1
imdb/Mask-30/nm0000409_rm4277254656_1968-12-3_1999.jpg,30,1
imdb/Mask-56/nm0000968_rm2217248512_1950-6-8_2006.jpg,56,1
imdb/Mask-44/nm0000986_rm555912704_1947-6-23_1991.jpg,44,1
imdb/Mask-57/nm0000553_rm1918077440_1952-6-7_2009.jpg,57,1
imdb/Mask-62/nm0000545_rm302422016_1945-7-26_2008.jpg,62,1
imdb/Mask-39/nm0000332_rm2465504000_1964-11-29_2004.jpg,39,1
imdb/Mask-26/nm0002436_rm740727552_1973-9-7_2000.jpg,26,1
wiki/Mask-61/10700643_1949-09-05_2011.jpg,61,1
imdb/Mask-56/nm0000177_rm3463486208_1947-10-24_2004.jpg,56,1
imdb/Mask-39/nm0000196_rm756258816_1963-5-25_2002.jpg,39,1
imdb/Mask-40/nm0000098_rm1107397120_1969-2-11_2009.jpg,40,1
imdb/Mask-31/nm0000329_rm2241054208_1954-4-7_1985.jpg,31,1
imdb/Mask-54/nm0000384_rm3608648448_1953-5-29_2007.jpg,54,1
imdb/Mask-43/nm0000566_rm2648017408_1965-1-4_2008.jpg,43,1
imdb/Mask-16/nm0001157_rm317765632_1946-12-14_1963.jpg,16,1
imdb/Mask-47/nm0001024_rm2054396416_1959-5-21_2006.jpg,47,1
imdb/Mask-56/nm0256237_rm370518272_1954-9-7_2011.jpg,56,1
imdb/Mask-48/nm0000619_rm1429373440_1961-5-14_2009.jpg,48,1
imdb/Mask-45/nm0000630_rm3507084032_1967-10-4_2013.jpg,45,1
imdb/Mask-19/nm1113550_rm3138320128_1996-4-14_2015.jpg,19,1
imdb/Mask-21/nm2116006_rm4008937216_1988-7-26_2010.jpg,21,1
imdb/Mask-58/nm0000620_rm4197954048_1952-9-16_2011.jpg,58,1
imdb/Mask-32/nm0001349_rm1931132416_1979-2-21_2011.jpg,32,1
imdb/Mask-43/nm0000232_rm1270847488_1958-3-10_2001.jpg,43,1
imdb/Mask-25/nm0004695_rm216046336_1981-4-28_2006.jpg,25,1
imdb/Mask-56/nm0608405_rm1259649024_1951-11-11_2008.jpg,56,1
imdb/Mask-64/nm0193260_rm154782720_1909-6-27_1973.jpg,64,1
imdb/Mask-33/nm0000255_rm3942357760_1972-8-15_2006.jpg,33,1
imdb/Mask-45/nm0000437_rm3969357312_1961-7-23_2007.jpg,45,1
imdb/Mask-51/nm0000194_rm2591731968_1960-12-3_2012.jpg,51,1
imdb/Mask-18/nm0601553_rm3013056768_1984-4-10_2002.jpg,18,1
imdb/Mask-45/nm0000226_rm1104005632_1968-9-25_2014.jpg,45,1
imdb/Mask-43/nm0000523_rm2913830144_1966-6-8_2009.jpg,43,1
imdb/Mask-60/nm0001101_rm3033962496_1947-12-29_2008.jpg,60,1
imdb/Mask-59/nm0633604_rm3234770176_1948-8-20_2008.jpg,59,1
imdb/Mask-27/nm0000375_rm3055850496_1965-4-4_1992.jpg,27,1
imdb/Mask-47/nm0000099_rm1215755008_1968-4-8_2015.jpg,47,1
imdb/Mask-55/nm0910607_rm1722526464_1956-10-4_2012.jpg,55,1
imdb/Mask-39/nm0000096_rm3342833408_1968-8-9_2008.jpg,39,1
imdb/Mask-50/nm0004979_rm786008832_1955-6-30_2005.jpg,50,1
imdb/Mask-19/nm2924523_rm2915276288_1983-6-2_2002.jpg,19,1
imdb/Mask-58/nm0000335_rm270309888_1947-3-19_2005.jpg,58,1
imdb/Mask-51/nm0001194_rm3614215168_1952-11-29_2004.jpg,51,1
imdb/Mask-50/nm0000507_rm1931201536_1964-3-17_2014.jpg,50,1
imdb/Mask-39/nm0000173_rm1939968_1967-6-20_2006.jpg,39,1
imdb/Mask-50/nm0000163_rm3251813120_1937-8-8_1988.jpg,50,1
imdb/Mask-16/nm2598945_rm2926299392_1995-10-15_2012.jpg,16,1
imdb/Mask-25/nm0005541_rm470063104_1972-7-23_1998.jpg,25,1
imdb/Mask-39/nm0000255_rm1341894144_1972-8-15_2012.jpg,39,1
imdb/Mask-23/nm0000449_rm3579549952_1974-8-15_1998.jpg,23,1
imdb/Mask-23/nm0001367_rm3391196672_1966-12-7_1990.jpg,23,1
imdb/Mask-52/nm0001282_rm391496704_1960-5-20_2012.jpg,52,1
imdb/Mask-62/nm0001129_rm682203136_1944-2-22_2006.jpg,62,1
imdb/Mask-41/nm0000375_rm136157696_1965-4-4_2006.jpg,41,1
imdb/Mask-18/nm1974397_rm849712128_1988-7-17_2007.jpg,18,1
imdb/Mask-61/nm0000658_rm3203632896_1949-6-22_2010.jpg,61,1
imdb/Mask-25/nm0000552_rm2520092160_1961-4-3_1986.jpg,25,1
imdb/Mask-40/nm0000899_rm3055262208_1964-9-30_2005.jpg,40,1
imdb/Mask-25/nm0001593_rm1064094976_1982-7-24_2008.jpg,25,1
imdb/Mask-56/nm0000125_rm3885223424_1930-8-25_1987.jpg,56,1
imdb/Mask-52/nm0000195_rm1727699200_1950-9-21_2003.jpg,52,1
imdb/Mask-59/nm0004920_rm398244608_1952-5-11_2011.jpg,59,1
imdb/Mask-19/nm0029400_rm823105536_1987-12-3_2007.jpg,19,1
imdb/Mask-31/nm0000580_rm2755762944_1966-10-11_1998.jpg,31,1
imdb/Mask-48/nm0000523_rm1610008064_1966-6-8_2014.jpg,48,1
imdb/Mask-24/nm0004695_rm1912576256_1981-4-28_2005.jpg,24,1
imdb/Mask-43/nm0000225_rm458925056_1969-8-18_2013.jpg,43,1
imdb/Mask-40/nm0000899_rm2820381184_1964-9-30_2005.jpg,40,1
imdb/Mask-63/nm0001007_rm1014995712_1937-1-4_2000.jpg,63,1
imdb/Mask-24/nm0005253_rm277712384_1982-7-24_2007.jpg,24,1
imdb/Mask-31/nm0000982_rm891394560_1968-2-12_1999.jpg,31,1
imdb/Mask-20/nm0810619_rm1422891776_1986-10-1_2007.jpg,20,1
imdb/Mask-25/nm0000449_rm1485346816_1974-8-15_2000.jpg,25,1
imdb/Mask-43/nm0000405_rm346069248_1965-1-8_2008.jpg,43,1
imdb/Mask-44/nm0000113_rm1471318272_1964-7-26_2009.jpg,44,1
imdb/Mask-23/nm0006958_rm3324019968_1982-5-31_2005.jpg,23,1
imdb/Mask-62/nm0870175_rm2130620416_1945-5-19_2007.jpg,62,1
imdb/Mask-52/nm0000489_rm222804480_1922-5-27_1974.jpg,52,1
imdb/Mask-38/nm0000124_rm3011283456_1970-12-12_2009.jpg,38,1
imdb/Mask-58/nm0000353_rm716621056_1955-7-22_2014.jpg,58,1
imdb/Mask-55/nm0000632_rm2155776256_1954-4-29_2009.jpg,55,1
imdb/Mask-21/nm0000234_rm1493473792_1975-8-7_1997.jpg,21,1
imdb/Mask-43/nm0000432_rm3559436288_1930-1-30_1973.jpg,43,1
imdb/Mask-36/nm0000662_rm763009536_1966-12-21_2003.jpg,36,1
imdb/Mask-51/nm0000169_rm2071828736_1946-9-15_1998.jpg,51,1
imdb/Mask-31/nm0001701_rm2722282752_1978-9-7_2010.jpg,31,1
imdb/Mask-18/nm0000525_rm1640601856_1982-11-10_2001.jpg,18,1
imdb/Mask-57/nm0001780_rm515014912_1953-8-27_2011.jpg,57,1
imdb/Mask-34/nm0000412_rm1190387200_1956-4-12_1990.jpg,34,1
imdb/Mask-46/nm0000318_rm3577581312_1958-8-25_2005.jpg,46,1
imdb/Mask-21/nm1015262_rm1983363072_1986-4-9_2007.jpg,21,1
imdb/Mask-63/nm0222643_rm1292477952_1949-8-21_2013.jpg,63,1
imdb/Mask-28/nm0000234_rm1549769216_1975-8-7_2004.jpg,28,1
imdb/Mask-37/nm0000630_rm173579008_1967-10-4_2005.jpg,37,1
imdb/Mask-20/nm2003700_rm665360640_1985-7-18_2006.jpg,20,1
imdb/Mask-45/nm0000226_rm1942866432_1968-9-25_2014.jpg,45,1
imdb/Mask-36/nm0000179_rm2327415296_1972-12-29_2009.jpg,36,1
imdb/Mask-25/nm0005110_rm2638721792_1978-2-7_2003.jpg,25,1
imdb/Mask-46/nm0000679_rm58493184_1964-3-31_2010.jpg,46,1
imdb/Mask-56/nm0000620_rm877365760_1952-9-16_2009.jpg,56,1
imdb/Mask-40/nm0000192_rm247127552_1972-12-19_2013.jpg,40,1
imdb/Mask-46/nm0000421_rm1334244352_1968-1-2_2014.jpg,46,1
imdb/Mask-28/nm0000267_rm1158150912_1935-10-1_1964.jpg,28,1
imdb/Mask-35/nm0000234_rm3907629056_1975-8-7_2011.jpg,35,1
imdb/Mask-52/nm0005175_rm3508966912_1956-1-20_2008.jpg,52,1
imdb/Mask-26/nm0001455_rm2554321920_1967-7-25_1994.jpg,26,1
imdb/Mask-44/nm0000457_rm3626992640_1940-1-22_1984.jpg,44,1
imdb/Mask-45/nm0000158_rm109680640_1956-7-9_2002.jpg,45,1
imdb/Mask-34/nm0000234_rm1091473152_1975-8-7_2010.jpg,34,1
imdb/Mask-30/nm0000677_rm457153280_1972-6-19_2002.jpg,30,1
imdb/Mask-41/nm0000655_rm883398912_1961-9-30_2003.jpg,41,1
imdb/Mask-56/nm0001348_rm3710031872_1942-9-5_1999.jpg,56,1
imdb/Mask-48/nm0000113_rm3908819456_1964-7-26_2013.jpg,48,1
imdb/Mask-31/nm0000223_rm1279233536_1963-10-6_1995.jpg,31,1
imdb/Mask-54/nm0000158_rm2414456832_1956-7-9_2011.jpg,54,1
imdb/Mask-39/nm0000123_rm1641454336_1961-5-6_2000.jpg,39,1
imdb/Mask-23/nm0005502_rm239503616_1985-10-11_2009.jpg,23,1
imdb/Mask-49/nm0000166_rm2670505472_1963-6-15_2012.jpg,49,1
imdb/Mask-37/nm0000242_rm25606144_1971-6-5_2008.jpg,37,1
imdb/Mask-36/nm0000677_rm1829883392_1972-6-19_2008.jpg,36,1
imdb/Mask-44/nm0000982_rm2958275584_1968-2-12_2012.jpg,44,1
imdb/Mask-30/nm0000701_rm3907885824_1975-10-5_2006.jpg,30,1
imdb/Mask-59/nm0000398_rm766752768_1946-11-6_2006.jpg,59,1
imdb/Mask-32/nm0000132_rm4205882368_1979-4-12_2011.jpg,32,1
imdb/Mask-33/nm0000099_rm2624887552_1968-4-8_2001.jpg,33,1
imdb/Mask-31/nm0000354_rm438606592_1970-10-8_2002.jpg,31,1
imdb/Mask-22/nm0005101_rm2823416320_1973-1-4_1995.jpg,22,1
imdb/Mask-31/nm0000230_rm1266124032_1946-7-6_1978.jpg,31,1
imdb/Mask-29/nm0000708_rm2788986368_1966-2-24_1995.jpg,29,1
imdb/Mask-56/nm0651769_rm4255484672_1952-10-9_2009.jpg,56,1
imdb/Mask-63/nm0005056_rm1292734208_1947-3-25_2010.jpg,63,1
imdb/Mask-48/nm0000620_rm4253652992_1952-9-16_2001.jpg,48,1
imdb/Mask-36/nm0000194_rm2776138752_1960-12-3_1997.jpg,36,1
imdb/Mask-21/nm0005261_rm3319830528_1977-11-10_1999.jpg,21,1
imdb/Mask-30/nm0000704_rm3461725696_1981-1-28_2011.jpg,30,1
imdb/Mask-57/nm0667734_rm3389059584_1957-9-15_2015.jpg,57,1
imdb/Mask-55/nm0001315_rm888271360_1959-8-14_2015.jpg,55,1
imdb/Mask-57/nm0000126_rm3434788096_1955-1-18_2012.jpg,57,1
imdb/Mask-46/nm0000325_rm2916727552_1956-1-7_2002.jpg,46,1
imdb/Mask-32/nm0000701_rm53056512_1975-10-5_2008.jpg,32,1
imdb/Mask-53/nm0106924_rm428775424_1948-7-13_2002.jpg,53,1
imdb/Mask-25/nm0004960_rm1837668352_1975-1-29_2000.jpg,25,1
imdb/Mask-25/nm0001293_rm499817216_1974-2-8_1999.jpg,25,1
imdb/Mask-16/nm2608525_rm1832696064_1993-6-3_2009.jpg,16,1
imdb/Mask-41/nm0000383_rm2586620416_1969-12-29_2011.jpg,41,1
imdb/Mask-46/nm0000458_rm1962981632_1950-3-20_1996.jpg,46,1
imdb/Mask-46/nm0000141_rm3694967296_1960-8-7_2007.jpg,46,1
imdb/Mask-40/nm0000192_rm1390136320_1972-12-19_2013.jpg,40,1
imdb/Mask-63/nm0001255_rm4280987904_1949-3-16_2012.jpg,63,1
imdb/Mask-63/nm0005279_rm3103766528_1924-8-2_1988.jpg,63,1
imdb/Mask-55/nm0850601_rm4230131712_1955-7-21_2011.jpg,55,1
imdb/Mask-43/nm0000317_rm3259079424_1959-1-5_2002.jpg,43,1
imdb/Mask-46/nm0000932_rm1487642624_1966-8-14_2013.jpg,46,1
imdb/Mask-16/nm1115981_rm2847509248_1985-11-8_2002.jpg,16,1
imdb/Mask-53/nm0005124_rm3039332096_1957-1-12_2010.jpg,53,1
imdb/Mask-54/nm0001663_rm3009591296_1957-3-30_2011.jpg,54,1
imdb/Mask-50/nm0005142_rm1686608640_1954-12-25_2005.jpg,50,1
imdb/Mask-41/nm0000655_rm3366361344_1961-9-30_2003.jpg,41,1
imdb/Mask-28/nm0005109_rm2250552576_1983-8-14_2012.jpg,28,1
imdb/Mask-33/nm0001182_rm3396704768_1972-4-20_2005.jpg,33,1
imdb/Mask-41/nm0000467_rm1009094144_1949-12-15_1991.jpg,41,1
imdb/Mask-47/nm0000120_rm2527563520_1962-1-17_2009.jpg,47,1
imdb/Mask-42/nm0000744_rm2286787328_1957-6-29_1999.jpg,42,1
imdb/Mask-43/nm0000456_rm473929728_1958-3-20_2001.jpg,43,1
imdb/Mask-53/nm0000201_rm2938221312_1958-4-29_2011.jpg,53,1
imdb/Mask-59/nm0000163_rm3544297472_1937-8-8_1997.jpg,59,1
imdb/Mask-47/nm0000193_rm647139072_1962-11-11_2010.jpg,47,1
imdb/Mask-44/nm0000128_rm189109248_1964-4-7_2008.jpg,44,1
wiki/Mask-64/39856859_1946-08-25_2011.jpg,64,1
wiki/Mask-62/536876_1945-07-30_2008.jpg,62,1
imdb/Mask-39/nm0000421_rm1602460416_1968-1-2_2007.jpg,39,1
wiki/Mask-63/43154_1944-02-09_2007.jpg,63,1
imdb/Mask-57/nm0000513_rm413699328_1950-3-13_2007.jpg,57,1
imdb/Mask-44/nm0000297_rm4231564800_1949-5-31_1993.jpg,44,1
imdb/Mask-29/nm0001401_rm2511640832_1975-6-4_2004.jpg,29,1
imdb/Mask-55/nm0339304_rm3690970624_1956-8-12_2012.jpg,55,1
imdb/Mask-43/nm0000380_rm436124672_1931-1-5_1974.jpg,43,1
imdb/Mask-50/nm0001624_rm1524020480_1960-1-12_2010.jpg,50,1
imdb/Mask-45/nm0000123_rm233675008_1961-5-6_2006.jpg,45,1
imdb/Mask-18/nm1545471_rm3431988224_1994-12-3_2013.jpg,18,1
imdb/Mask-22/nm3400330_rm1661174016_1985-11-4_2008.jpg,22,1
imdb/Mask-62/nm0000422_rm4003778816_1952-6-20_2014.jpg,62,1
imdb/Mask-17/nm0005192_rm3022360064_1975-10-16_1993.jpg,17,1
imdb/Mask-25/nm0005110_rm639414528_1978-2-7_2003.jpg,25,1
imdb/Mask-18/nm1679802_rm1164882432_1991-2-18_2009.jpg,18,1
imdb/Mask-24/nm0005261_rm3027147008_1977-11-10_2002.jpg,24,1
imdb/Mask-56/nm0000142_rm406834176_1930-5-31_1986.jpg,56,1
imdb/Mask-29/nm0000166_rm259115008_1963-6-15_1992.jpg,29,1
imdb/Mask-42/nm0000515_rm2143001344_1961-9-11_2004.jpg,42,1
imdb/Mask-59/nm0001255_rm3407845120_1949-3-16_2008.jpg,59,1
imdb/Mask-43/nm0000131_rm616730112_1966-6-28_2009.jpg,43,1
imdb/Mask-22/nm0004755_rm2095028992_1978-5-12_2000.jpg,22,1
imdb/Mask-44/nm0000313_rm2282128384_1949-12-4_1994.jpg,44,1
imdb/Mask-23/nm2003700_rm2685372672_1985-7-18_2009.jpg,23,1
imdb/Mask-59/nm0631490_rm1798146560_1949-12-12_2009.jpg,59,1
imdb/Mask-50/nm0000426_rm390171904_1960-3-26_2010.jpg,50,1
imdb/Mask-19/nm2924523_rm3643446784_1983-6-2_2002.jpg,19,1
imdb/Mask-32/nm0000439_rm122065920_1973-6-15_2005.jpg,32,1
imdb/Mask-51/nm0000648_rm2770914816_1962-7-31_2014.jpg,51,1
imdb/Mask-55/nm0000531_rm2252581888_1957-6-23_2012.jpg,55,1
imdb/Mask-63/nm0642145_rm810726144_1946-4-12_2009.jpg,63,1
wiki/Mask-62/36778379_1911-09-19_1974.jpg,62,1
imdb/Mask-60/nm0002332_rm1725488896_1952-7-11_2013.jpg,60,1
imdb/Mask-61/nm0408309_rm2486827008_1952-7-15_2014.jpg,61,1
imdb/Mask-38/nm0000375_rm81827840_1965-4-4_2003.jpg,38,1
imdb/Mask-43/nm0000365_rm1051107840_1969-12-21_2013.jpg,43,1
imdb/Mask-50/nm0001492_rm3876487168_1959-2-22_2009.jpg,50,1
imdb/Mask-47/nm0000123_rm2464060416_1961-5-6_2008.jpg,47,1
imdb/Mask-32/nm0000439_rm3185738240_1973-6-15_2005.jpg,32,1
imdb/Mask-20/nm1203673_rm1254659072_1987-10-13_2008.jpg,20,1
imdb/Mask-34/nm0001309_rm3467221248_1968-4-14_2002.jpg,34,1
imdb/Mask-45/nm0000630_rm2677664256_1967-10-4_2013.jpg,45,1
imdb/Mask-54/nm0000741_rm1839762688_1953-6-13_2007.jpg,54,1
imdb/Mask-62/nm0001708_rm1841338624_1939-8-29_2002.jpg,62,1
imdb/Mask-28/nm0001261_rm2294389504_1971-8-12_2000.jpg,28,1
imdb/Mask-54/nm0000194_rm839581440_1960-12-3_2015.jpg,54,1
imdb/Mask-57/nm0001854_rm2187117824_1956-10-26_2014.jpg,57,1
imdb/Mask-61/nm0000520_rm2500827648_1943-2-5_2004.jpg,61,1
imdb/Mask-27/nm0005420_rm1587910656_1974-4-12_2001.jpg,27,1
imdb/Mask-61/nm0001103_rm2159259904_1951-4-21_2012.jpg,61,1
imdb/Mask-34/nm0000106_rm1115130112_1975-2-22_2009.jpg,34,1
imdb/Mask-50/nm0000125_rm4186079488_1930-8-25_1981.jpg,50,1
imdb/Mask-60/nm0000313_rm3255602944_1949-12-4_2010.jpg,60,1
imdb/Mask-56/nm0005380_rm2702690816_1957-12-21_2014.jpg,56,1
imdb/Mask-46/nm0000452_rm409894912_1963-10-28_2010.jpg,46,1
imdb/Mask-52/nm0000194_rm780969472_1960-12-3_2013.jpg,52,1
imdb/Mask-25/nm1102988_rm532519680_1980-6-17_2005.jpg,25,1
imdb/Mask-54/nm0000156_rm1364302080_1952-10-22_2007.jpg,54,1
imdb/Mask-23/nm0000129_rm2060372992_1962-7-3_1986.jpg,23,1
imdb/Mask-35/nm0000167_rm2878315264_1965-6-10_2000.jpg,35,1
imdb/Mask-32/nm0000132_rm493207296_1979-4-12_2011.jpg,32,1
imdb/Mask-18/nm0000239_rm4114257920_1977-7-1_1996.jpg,18,1
imdb/Mask-51/nm0000816_rm4174485504_1949-11-17_2001.jpg,51,1
imdb/Mask-63/nm0751567_rm190749184_1943-2-14_2006.jpg,63,1
imdb/Mask-30/nm0000206_rm51296512_1964-9-2_1995.jpg,30,1
imdb/Mask-20/nm0004997_rm752523264_1976-4-18_1996.jpg,20,1
imdb/Mask-38/nm0000104_rm3974151680_1960-8-10_1999.jpg,38,1
imdb/Mask-25/nm0002436_rm1547344640_1973-9-7_1999.jpg,25,1
imdb/Mask-61/nm0001426_rm492411136_1943-12-31_2005.jpg,61,1
imdb/Mask-28/nm0000354_rm3145387008_1970-10-8_1999.jpg,28,1
imdb/Mask-52/nm0000194_rm2345445120_1960-12-3_2013.jpg,52,1
imdb/Mask-41/nm0000409_rm3187248896_1968-12-3_2010.jpg,41,1
imdb/Mask-34/nm0000421_rm3627849728_1968-1-2_2002.jpg,34,1
imdb/Mask-46/nm0000232_rm1993250816_1958-3-10_2004.jpg,46,1
imdb/Mask-63/nm0001255_rm1216719104_1949-3-16_2012.jpg,63,1
imdb/Mask-57/nm0001505_rm221484032_1947-11-13_2005.jpg,57,1
imdb/Mask-29/nm0001876_rm3807352832_1969-9-25_1999.jpg,29,1
imdb/Mask-53/nm0000353_rm112756736_1955-7-22_2009.jpg,53,1
imdb/Mask-48/nm0000552_rm1035503616_1961-4-3_2009.jpg,48,1
imdb/Mask-64/nm0006669_rm2637219328_1950-4-13_2014.jpg,64,1
imdb/Mask-49/nm0000606_rm1673829120_1948-7-30_1998.jpg,49,1
imdb/Mask-24/nm0000775_rm1566677248_1971-11-25_1996.jpg,24,1
imdb/Mask-58/nm0001592_rm3295970560_1951-9-12_2010.jpg,58,1
imdb/Mask-40/nm0000129_rm4027685632_1962-7-3_2003.jpg,40,1
imdb/Mask-52/nm0000230_rm2159450880_1946-7-6_1999.jpg,52,1
imdb/Mask-37/nm0000577_rm160026112_1928-10-1_1966.jpg,37,1
imdb/Mask-25/nm0001593_rm1773114368_1982-7-24_2008.jpg,25,1
imdb/Mask-37/nm0000512_rm3742341632_1964-3-29_2001.jpg,37,1
imdb/Mask-48/nm0000157_rm4116617216_1956-9-26_2005.jpg,48,1
imdb/Mask-25/nm0004989_rm721918720_1974-3-24_1999.jpg,25,1
imdb/Mask-30/nm0000379_rm2266868736_1982-4-30_2012.jpg,30,1
imdb/Mask-20/nm0517820_rm3312491264_1986-7-2_2007.jpg,20,1
imdb/Mask-49/nm0000158_rm1120311296_1956-7-9_2006.jpg,49,1
imdb/Mask-54/nm0001533_rm3101596416_1947-9-27_2002.jpg,54,1
imdb/Mask-46/nm0000437_rm2597623296_1961-7-23_2008.jpg,46,1
imdb/Mask-40/nm0000571_rm3378022400_1964-8-2_2005.jpg,40,1
imdb/Mask-29/nm0004723_rm1309053952_1973-12-4_2003.jpg,29,1
imdb/Mask-51/nm0000308_rm1384893952_1917-1-24_1968.jpg,51,1
imdb/Mask-53/nm0000318_rm2097853440_1958-8-25_2012.jpg,53,1
imdb/Mask-20/nm2103508_rm1242609152_1992-2-19_2012.jpg,20,1
imdb/Mask-25/nm0000201_rm1855241216_1958-4-29_1983.jpg,25,1
imdb/Mask-40/nm0000126_rm4216363008_1955-1-18_1995.jpg,40,1
imdb/Mask-40/nm0000358_rm2143394048_1957-4-29_1997.jpg,40,1
imdb/Mask-16/nm0000433_rm2752089600_1971-12-23_1988.jpg,16,1
imdb/Mask-59/nm0000631_rm1044352512_1937-11-30_1997.jpg,59,1
imdb/Mask-18/nm0000379_rm1700501760_1982-4-30_2000.jpg,18,1
imdb/Mask-46/nm0000381_rm1811251712_1962-7-19_2009.jpg,46,1
imdb/Mask-40/nm0000349_rm2084083712_1962-10-11_2003.jpg,40,1
imdb/Mask-52/nm0001488_rm338606848_1959-1-31_2011.jpg,52,1
imdb/Mask-31/nm0000179_rm3274414080_1972-12-29_2004.jpg,31,1
imdb/Mask-44/nm0000193_rm2051119616_1962-11-11_2007.jpg,44,1
imdb/Mask-45/nm0000158_rm586652416_1956-7-9_2002.jpg,45,1
imdb/Mask-47/nm0000460_rm4147812352_1948-9-19_1996.jpg,47,1
imdb/Mask-26/nm0001881_rm2221259264_1960-12-27_1987.jpg,26,1
